,edit_history_tweet_ids,id,text
53,['1623423052456525824'],1623423052456525824,"mcdonalds wtf is wrong with your app? ever since y'all started pushing this delivery crap the app is nothing but a mess of errors and not working. of course, no store will honor broken crap... 
(no, uninstall reinstall doesn't work) "
54,['1623422543649701888'],1623422543649701888,"dailyloud criminals with there very own 
mcdonalds meal..
very ghetto very trashy meal"
55,['1623422473583616003'],1623422473583616003,"i'm at mcdonalds in brookhaven, ga "
56,['1623422288526733312'],1623422288526733312,"i don’t know what has more bugs, mcdonalds physical restaurants or their app."
57,['1623422040731525122'],1623422040731525122,"mcdonalds get ya damn app together , bad enough workers are ignorant , tryna tell a 5yr old the reward she earned can’t happen because y’all fucking suck"
58,['1623421933617352704'],1623421933617352704,mcdonalds mcdonaldscorp 😒 
59,['1623421844723470337'],1623421844723470337,25 minutes and counting in the mcdonalds drivethru.
60,['1623421647968514050'],1623421647968514050,mcdonalds xgoodfellax that didnt work bro im hoooongri
61,['1623421276030136320'],1623421276030136320,"naked or with stockings on?
naked stocking porn sexy 08febrero amici22 baby feet felizmiercoles felizmiercolesatodos femboy happy mcdonalds frenchfries "
62,['1623421256291819520'],1623421256291819520,prattbard mcdonalds everything ant-plastic straws is performative bs. look at the numbers. 
63,['1623421246309376002'],1623421246309376002,"rt cb6184444: so if mcdonalds employees sign a non-compete agreement (gtfoh) i’m asking, did treasonous liberal politicians sign one with…"
64,['1623421112351596544'],1623421112351596544,mcdonalds ☺️ 
65,['1623421099236114432'],1623421099236114432,"oh wow, they increased the limit of text on twitter this is actually neat, the next thing that would be cool is that mcdonalds brings back the mcwrap and littlecaesars brings back the pretzel pizza and smokehouse pizza and burgerking brings back hotdogs and then pepsi brings… "
66,['1623420823418679298'],1623420823418679298,mcdonalds mcdonalds mcnuggets 
67,['1623420706296848385'],1623420706296848385,mcdonalds the app isn’t working!!! can’t mobile order :( help
68,['1623420557403336704'],1623420557403336704,mcdonalds please collab with roblox
69,['1623420545982136320'],1623420545982136320,"please congratulate them in afrikaans 🎉
stateoftheunionaddress umjolowithazola bbtitans nota mcdonalds "
70,['1623420478290292742'],1623420478290292742,vikkay_ mcdonalds too late
71,['1623420450217893893'],1623420450217893893,the mcdonalds app is down. im so thrown off. no $1 fries for me. what a strange event. 
72,['1623420272912003072'],1623420272912003072,true chicken nuggets ala mcdonalds 
73,['1623420025863544832'],1623420025863544832,tinu mcdonalds how hard is it for them to make biodegradable or recyclable straws! i mean plastic waste is the problem. this is just performance bs ugh
74,['1623419980036583430'],1623419980036583430,yo check this chawlesss ramf_rick gapinvestor seventh_clor khodayi1377 evermorecrypto byo2flordz mcdonalds boydsuwatt pixelmingos_ 
75,['1623419783923236865'],1623419783923236865,"it’s not just the mcdonalds app, it’s all delivery apps. it’s like they just disappeared."
76,['1623419772183379970'],1623419772183379970,kwinkelaar voor die gore mcdonalds troep is elke cent die je betaalt te veel!
77,['1623419598245871616'],1623419598245871616,"rt cb6184444: so if mcdonalds employees sign a non-compete agreement (gtfoh) i’m asking, did treasonous liberal politicians sign one with…"
78,['1623419538611269632'],1623419538611269632,mcdonalds can you please fix the mobile app i cant access my deals
79,['1623419457610698753'],1623419457610698753,mcdonalds trash app. i love that i never have an issue with the bk app.
80,['1623419158187716612'],1623419158187716612,rt mcdroits: employer des jeunes sans expérience vous permet également de profiter d'eux.elles étant donné que peu connaissent leurs droit…
81,['1623419151908741120'],1623419151908741120,mcdonalds  why is the door locked next to the disabled bay? i can’t walk all the way around… plus justeatuk  2 disabled bays and your driver parked in 1 of them! 
82,['1623419054751903745'],1623419054751903745,mcdonalds please fix your app asap😭 i need food but need to use your deals and it isn't working😭
83,['1623418778720645120'],1623418778720645120,mcdonalds fix your app
84,['1623418670964781058'],1623418670964781058,rt monathereum: mcdonalds your jokes are getting weird. but hey the clown is here flipping jpegs instead of 🍔 🍔 👇 
85,['1623418627713277952'],1623418627713277952,youre next mcdonalds
86,['1623418613490147330'],1623418613490147330,mcdonalds one of your stores gave my son and i food poisoning never eating here mcdonald’s again 😑
87,['1623418592824786944'],1623418592824786944,"comida feliz de mcdonald's one piece tailandia ❤
onepiece anime luffy  mcdonalds like zoro chopper "
88,['1623418570146213888'],1623418570146213888,favorite non-apple pie from mcdonalds?
89,['1623418137424060416'],1623418137424060416,"la iniciativa de la cadena rápida propone en sus restaurantes entornos amigables que facilitan la visita de personas con espectro autista.

👉🏻

optimism
contamoscosasbuenas
inclusion
mcdonalds
argentina "
90,['1623417730526515200'],1623417730526515200,cometwtf drive around and buy all of the homeless peeps i see mcdonalds 💯❤️
91,['1623417586351218691'],1623417586351218691,im saying mcdonalds  mcdonaldscanada 
92,['1623417558681681920'],1623417558681681920,mcdonalds why is your system down? ain’t no kid trying to hear that rn. right after school and everything. smh
93,['1623417545389744128'],1623417545389744128,did mcdonalds just go off the face of the earth?
94,['1623417325549486088'],1623417325549486088,twitter mcdonalds care to comment?
95,['1623417213322395650'],1623417213322395650,trailblazers warriors modacenter rootsports_nw ripcityradio620 mcdonalds win pls
96,['1623417155831095297'],1623417155831095297,maricalinn _taylor305 mcdonalds looking at this tweet right now like “what this got to do with me?” 😂😂 
97,['1623416730721689601'],1623416730721689601,"was £75 now £50! only 2 available in the badtrip shop - link in bio 

artsale badtrip badtripshop fastfoid bigmac10 mcdonalds streetart "
98,['1623416650132336643'],1623416650132336643,champagneyoungp mcdonalds i thought i was the only fucking one holy shit i need a heart attack burger asap
99,['1623416608852160512'],1623416608852160512,"rt kamleshraheja3: westlife foodworld 
mcdonalds
feb 02, 2023

3rd quarterly results fy23 
with 10yr financial data"
0,['1623416565814419456'],1623416565814419456,mcdonalds please post a copy of the nondisclosure agreement that potus insists that you make your cashiers sign before working there.. why are you so afraid of your employees running off to burgerking? what’s to disclose? do you use fake meat or gross stuff?
1,['1623416502522200067'],1623416502522200067,mcdonalds fix your fucking app wtf
2,['1623416351401320452'],1623416351401320452,mcdonalds fix your app
3,['1623415886206967813'],1623415886206967813,mcdonalds i want quarter pounder now
4,['1623415854926032896'],1623415854926032896,mcdonalds when your app is down more than it is up.. 🤡
5,['1623415781349285890'],1623415781349285890,mcdonalds mc chicken
6,['1623415755852365824'],1623415755852365824,of course the mcdonalds app would ruin my 1 day a month i eat there. guess it’s time to go somewhere else.
7,['1623415282587914241'],1623415282587914241,mcdonalds your app is not working
8,['1623415160982450181'],1623415160982450181,"went through the mcdonald’s due to heavy rain. the cash lady was so nice after requesting politely for free drink 🥤 cups she smiled and handed over them. god bless you nice lady 
mcdonalds "
9,['1623415076500946944'],1623415076500946944,milesrubi_ jwonggg mcdonalds mcdonaldscanada it's thousand islands actually
10,['1623415020175470594'],1623415020175470594,mcdonalds spike4533 aint no way this reply is automated someone typed this😭😭💀
11,['1623414999820693505'],1623414999820693505,trailblazers warriors modacenter rootsports_nw ripcityradio620 mcdonalds portland trail blazers to we won the playoffs let’s go trail blazers rip city portland trail blazers champions
12,['1623414794370879489'],1623414794370879489,mcdonalds no
13,['1623414072996954112'],1623414072996954112,wolfhalii mcdonalds that’s on friday
14,['1623413922463350784'],1623413922463350784,mcdonalds no one has reached out to me from the local store. i am still owed money. this seems illegal to me. anyone else having this problem? crickets i am still waiting for my refunds.
15,['1623413794277031936'],1623413794277031936,mcdonalds wondering why all your products in london are less than half price than in barcelona when salaries are much higher in uk than spain...
16,['1623413555231064064'],1623413555231064064,"mcdonalds i have done that and this was the answer i got:  customer care has immediately shared the information provided with the local franchise owner organization of the restaurant, as they are best suited to review and address your concern. what kind of customer service is that?"
17,['1623413416395214852'],1623413416395214852,mcdonalds ur employee said this to me???? 
18,['1623413217157431298'],1623413217157431298,mcdonalds who the fuck is elfiena
19,['1623413160517541895'],1623413160517541895,lavrenzolivia mcdonalds youtube oops!
20,['1623413113851609088'],1623413113851609088,mcdonalds yall lame af for charging for sauces now they not all that fr &amp; wtf up with a tv always off in the lobby 🤦🏾‍♂️
21,['1623413084756004864'],1623413084756004864,kelseyfunstuff mcdonalds youtube it's nhl.
22,['1623412503286775814'],1623412503286775814,i got fined £80 at mcdonald’s while hosting my son’s eighth birthday party in their restaurant – i’m never... - the us sun mcdonalds fastfood 
23,['1623412502494326784'],1623412502494326784,"mcdonalds, think of all the money you'd make bringing back snack wraps 😣"
24,['1623412313897172993'],1623412313897172993,lavrenzolivia mcdonalds just find the “mcdonalds muppets nfl plush commercial on youtube.
25,['1623412188437270530'],1623412188437270530,how tf you get a nacho bell grande at mcdonalds? 😳 
26,['1623412144560836608'],1623412144560836608,"rt mickeyelric11: they dressed up, had a blast of a meal, and danced the night away, the best way a couple of kids can

7 days for valenti…"
27,['1623411779421233153'],1623411779421233153,mcdonalds “the app isn’t working”sounds like “the ice cream machine is broken”.
28,['1623411645081853953'],1623411645081853953,mcdonalds imma make sure y’all go outta business. first y’all change the apple pies to them phony ass danishes. then y’all go up on prices thinking y’all chick fil a. now the oreo mcflurry $5 and they don’t even spin our shit no more. no!
29,['1623411545270263810'],1623411545270263810,"mcdonalds koolaid_jerm please stop telling us to reinstall our apps when it's your mobile order system that is down!!
2 stores have told me this as i gave them my completed order number. 
if you have a bot handling this on twitter, you better intervene and stop it from telling people wrong info."
30,['1623411470141919233'],1623411470141919233,"めざましテレビ 2023/2/9放送回
富田望生 さん出演 広瀬すず



マクドナルド cm
new mccafé 2023/2/9~カフェラテ キャラメルラテ
 
チアダン sunny強い気持ち強い愛 なつぞら ネメシス 
nemesis_ntv_
 mcdonalds miutomita suzuhirose "
31,['1623411051017412611'],1623411051017412611,"looks like cardi and offset have a valentinesday mcdonalds meal 🍟🍔👅

🔔join the conversation tonight - streaming live on facebook twitch youtube sevenondemand ‼️🔔

imlovingit illastr8radioshow seewhatimsayin  "
32,['1623410817218772992'],1623410817218772992,"mcdonalds 
your mobile order system is down. app takes orders and issues order number, drive up to window and they tell me that mobile order system is down. 2 stores.
so it's not our apps. please stop telling us that it is. get it right."
33,['1623410728425361408'],1623410728425361408,"mcdonalds why does your mobile app only work about half the time? i got so frustrated, i left without ordering. again... "
34,['1623410632971395072'],1623410632971395072,i love when my entire mcdonalds order is wrong 🙃🙃
35,['1623410261691363328'],1623410261691363328,"chrissytingting deliveroo mcdonalds sorry to hear this. please report this via the help section in our app,📱or you can email us supportdeliveroo.co.uk with your order details and email address 👉📨-lz"
36,['1623409964810117120'],1623409964810117120,mcdonalds koolaid_jerm it won’t. it’s broken for everyone.
37,['1623409882547232768'],1623409882547232768,rt dany_martani: intanto la famiglia ferragni pubblicizza il cibo spazzatura del mcdonalds che non solo fa schifo perché deleterio x la…
38,['1623409672178003968'],1623409672178003968,guinemarobbo mcdonalds trust me..melbourne airport makes engadine look forbes 500 business
39,['1623409222787399680'],1623409222787399680,mcdonalds why did you got rid of ronald? bring him back
40,['1623409134950391813'],1623409134950391813,theelitewaffler mcdonalds don’t serve her!🤣🤣
41,['1623409100238331906'],1623409100238331906,"rt cb6184444: so if mcdonalds employees sign a non-compete agreement (gtfoh) i’m asking, did treasonous liberal politicians sign one with…"
42,['1623409048610537474'],1623409048610537474,mcdonalds do mcflurrys come with toppings…? paid for extra and got given less by the looks of it absolute joke 
43,['1623408912014921729'],1623408912014921729,caleb__eli iamcardib offsetyrn mcdonalds what about the cinnamon melt iamcardib ?? 
44,['1623408512003874820'],1623408512003874820,mcdonalds store 31602 is a disgrace to fast food. total incompetence
45,['1623408229194629123'],1623408229194629123,mcdonalds bring back the chicken snack wraps !
46,['1623408224807297026'],1623408224807297026,lilsewerslide mcdonalds yeah it was too costly then t h e ppl that wanted it always wanted extra and not wanna pay for it.
47,['1623408086298812417'],1623408086298812417,wallstmemes mcdonalds tesla bscgrimacecoin  still building bro
48,['1623407851149443078'],1623407851149443078,mcdonalds so hungry.
49,['1623407718735265792'],1623407718735265792,dogecoinride mcdonalds tesla time to remind elon?
50,['1623407606009036803'],1623407606009036803,theshiblord1 mcdonalds tesla bsc and still building
51,['1623407500438679553'],1623407500438679553,trailblazers warriors modacenter rootsports_nw ripcityradio620 mcdonalds you guys suck
52,['1623407428048912392'],1623407428048912392,"mcdonalds please sort out your macclesfield, uk branch. over 20 min wait in the drive thro!!! full of uber drivers!! it’s carnage and ridiculous!!!"
53,['1623407371019231233'],1623407371019231233,mcdonalds doesn’t do small drinks anymore? why not?
54,['1623407252638953472'],1623407252638953472,mcdonalds bring back plastic straws
55,['1623407143276756995'],1623407143276756995,"rt domaindilemma: 🌶️mchotsauce (.com) 🌶️ domain  name🌶️
domaindilemma mchotsauce mcdonalds fastfood tacobell marketing branding sp…"
56,['1623407091930079237'],1623407091930079237,"deliveroo mcdonalds hi, can you explain to me why i an lactose intolerant person ordered a burger but made sure i ticked no cheese got her burger but it came with lots of cheese. then when i take a picture of it to report it and to get my refund you guys say no to my refund. "
57,['1623407083100962816'],1623407083100962816,ursichjr dogeofficialceo mcdonalds tesla team still building 1 year later.
58,['1623407033134329866'],1623407033134329866,mcdonalds the manager said the mobile app was down nationwide
59,['1623406830213816320'],1623406830213816320,"bulletdodger017 mcdonalds what?!?!?!

i mean, i hated it, but it’s so iconic"
60,['1623406801130598403'],1623406801130598403,i have a much better idea. how about you uninstall and reinstall your app development team?  i bet hat will be the most effective fix the department has ever scored! mcdonalds shocked that payment processing isn't even a priority. that's a team who's given up. 
61,['1623406691445268483'],1623406691445268483,"tanja_d_tkd wat het goede antwoord ook maar mag zijn, mcdonalds is troep. 😉"
62,['1623406475681972226'],1623406475681972226,wsbchairman mcdonalds tesla still building
63,['1623406237143498756'],1623406237143498756,mcdonalds i’m still not satisfied and i don’t click links to many scammers out in the day time
64,['1623406023934345217'],1623406023934345217,"mcdonalds app error caused my meal to be incorrect and unedible.
when the app says something is temporarily unavailable the ability to remove that item during customisation should still be an option.
disappointed and hungry."
65,['1623405902907703298'],1623405902907703298,i missed the one bite mc chicken dang enragedcinema  mcdonalds 
66,['1623405898214547457'],1623405898214547457,"🌶️mchotsauce (.com) 🌶️ domain  name🌶️
domaindilemma mchotsauce mcdonalds fastfood tacobell marketing branding spicy  tabasco redbull chef cooking domains domainnameforsale domainnames "
67,['1623405881986543617'],1623405881986543617,greg16676935420 mcdonalds tesla would you like a grimjob greg?
68,['1623404975467495425'],1623404975467495425,chrispeights mcdonalds exactly!
69,['1623404839647559681'],1623404839647559681,"fleursaugefille mcdonalds good angle my friend, good angle."
70,['1623404690779111429'],1623404690779111429,mcdonalds took two extra dollars from me since they're app was dead and i couldn't use any rewards or points. i want compensation in the form of lifetime hamburgers please 
71,['1623404591420170247'],1623404591420170247,"mcdonald’s mayonnaise, that’s the tweet. 

mcdonalds"
72,['1623404573472727044'],1623404573472727044,bandile_banks lawyersarepoor mcdonalds 😂not at all
73,['1623404407889993728'],1623404407889993728,mcdonalds jesus please bring back all day breakfast
74,['1623404376030167042'],1623404376030167042,"imagine if mcdonalds employees started asking for tips, america would revolt! foh starbucks"
75,['1623404290684354565'],1623404290684354565,mcdonalds 
76,['1623404057321967616'],1623404057321967616,so good i had to share! check out all the items i'm loving on poshmarkapp from gipsyblood poshmark fashion style shopmycloset patagonia thenorthface mcdonalds:  
77,['1623403967542599682'],1623403967542599682,dis ain’t my nuggets mcdonalds i want free nuggets for the year or i’m going to corporate and i’ll go to the mcdonald’s two minutes down the street since nuggets look like cheese 
78,['1623403834050740229'],1623403834050740229,"amazing. had to hit a mcdonalds at auckland airport again. tried a different one - still absolute garbage! took so long i didn't have time to deal with the mess thrown in a box before my flight, and that 'coffee' was a f*cking hate crime."
79,['1623403803545333761'],1623403803545333761,koolaid_jerm mcdonalds literally
80,['1623403595516325892'],1623403595516325892,ryhomagnifico mcdonalds i saw my opportunity and took it
81,['1623403458731597825'],1623403458731597825,lilsewerslide mcdonalds they did away with the cheese sauce fam.
82,['1623403184533213187'],1623403184533213187,dogedillionaire elon should eat a big mac during super bowl! elonmusk mcdonalds dogecoin superbowl 
83,['1623403181601435648'],1623403181601435648,tribundergi burgerkingtr mcdonalds where ara u
84,['1623402646122950656'],1623402646122950656,"cashier mcdonalds drive through in altrincham clearly thinks manners are an inefficiency for service. instead of ‘would you like…’ i just got ‘drink?’ ‘sauce, drink?’ ‘size’ ‘yep’. hope he gets a bad response to ‘pay?’"
85,['1623402575809638404'],1623402575809638404,kentish_made 🤔 hope they dispose of the mcdonalds rubbish careful 🚮 ♻️ borisstinks 🤢 
86,['1623402542087434241'],1623402542087434241,mndm_2 bugzydawg mndm_val mcdonalds welcome to mndm bugzdawg. cant wait to be coached!
87,['1623402498345009154'],1623402498345009154,mcdonalds 👀 
88,['1623402376429293568'],1623402376429293568,"i'm at mcdonalds in portland, or "
89,['1623402363359748098'],1623402363359748098,"welcoming bugzydawg  as a coach

-currently 74
-former coach of mndm_val 
-qualifications bedwars player (can speedbridge)
-worked at mcdonalds 
-graphics designer (created banner)
-got a c on the recent math test
-hustlers university graduate
-competitive golfer
-discord mod"
90,['1623402178680442880'],1623402178680442880,mcdonalds why y’all app still up if it’s not working ? it’s giving terrible customer 😪
91,['1623402067476742146'],1623402067476742146,mcdonalds i feel like you need to re-evaluate your talent. i can't pay through the app or at the restaurant.  another lunch going hungry at mcdonald's...obviously your leadership is stellar.
92,['1623401879462985729'],1623401879462985729,mcdonalds stay away from me with your nasty patties! 
93,['1623401811167088642'],1623401811167088642,"rt ny_actions: insane❗️❗️

a fight breaks out in a mcdonald's and a man pulls out i hatchet, unknown exactly what transpired

lawlessness…"
94,['1623401772835344391'],1623401772835344391,"fleursaugefille mcdonalds hey, if boo buckets can make a comeback after all this time, it's definitely time to set our sights higher."
95,['1623401718779203584'],1623401718779203584,rt capri_oficial27: 'respect my momma!' female mcdonald's worker body-slams woman customer who threw a milkshake over her and hit her in t…
96,['1623401402851524608'],1623401402851524608,mcdonalds mcdonalds bring back snack wraps
97,['1623401249558130688'],1623401249558130688,mcdonalds  where my sauce at💀😂 
98,['1623401205832589313'],1623401205832589313,"mcdonalds please sort your aylesbury store, last two times i've been they have put mayo in my mccrispy even though the box said no, had to go back today from home, greeted by staff who were rude and just said policy, didn't seem to understand that one day someone will die, dm me"
99,['1623401104070397952'],1623401104070397952,rt dany_martani: intanto la famiglia ferragni pubblicizza il cibo spazzatura del mcdonalds che non solo fa schifo perché deleterio x la…
0,['1623401056955691015'],1623401056955691015,$196.23 billion mcdonalds. thats yalls net worth. if the only way to get a decent deal on food is to order through the mobile app. how about yall make sure the fuckin' thing works.
1,['1623400679577645059'],1623400679577645059,senjohnkennedy we need to hold companies like lockheedmartin amazon walmart mcdonalds goldmansachs gm wellsfargo accountable for the taxes they dont pay not just in the u.s. but globally we need to hold their ceos and their boards accountable endpoliticalparties
2,['1623400646362779648'],1623400646362779648,"look mcdonalds -bad idea. 

you should be ashamed to adopt an environmental policy that barely affects the environment. be more responsible with waste.

i already won’t let my kids have mcdonald’s more than once a month. we can go for “not with my money”if you’re feeling froggy. "
3,['1623400377977544704'],1623400377977544704,rt mcdroits: employer des jeunes sans expérience vous permet également de profiter d'eux.elles étant donné que peu connaissent leurs droit…
4,['1623400100901933057'],1623400100901933057,"bandile_banks lawyersarepoor mcdonalds y’all are both wrong, but go on…i hate twitter classist"
5,['1623400047575457794'],1623400047575457794,dramatweetbrad kfc mcdonalds they usd to and they were so good
6,['1623400045176590338'],1623400045176590338,shout out to mcdonalds for asking me if i had a code then not applying it &amp; then messing up my order lol dam
7,['1623399898354966529'],1623399898354966529,snoogthe mcdonalds engadine has everyone covered.👍
8,['1623399789244063744'],1623399789244063744,kvig519 mcdonalds stop eating mcdonalds then gordo
9,['1623399632029241345'],1623399632029241345,wyndstrom1 mcdonalds cocacola and lots of pipckles
10,['1623399617269313537'],1623399617269313537,mcdonalds $3 for mutant food and free cancer!
11,['1623399589016371200'],1623399589016371200,rt dany_martani: intanto la famiglia ferragni pubblicizza il cibo spazzatura del mcdonalds che non solo fa schifo perché deleterio x la…
12,['1623399576190300160'],1623399576190300160,not sure we can repair our relationship at this point mcdonalds but if you bring back the halloween nugget buddies this year consider it water under the bridge 👀🎃 
13,['1623399420040552448'],1623399420040552448,mcdonalds i've uninstalled and reinstalled about a hundred times because that is the only troubleshooting step that anyone at mcdonald's knows.  how about releasing an app that's actually been tested so your customers aren't beta testers?  your phone customer service was unhelpful as well.
